l-base_x,l-base_y,l-base_z,l-base_error,l-base_ncams,l-base_score,l-edge_x,l-edge_y,l-edge_z,l-edge_error,l-edge_ncams,l-edge_score,l-middle_x,l-middle_y,l-middle_z,l-middle_error,l-middle_ncams,l-middle_score,r-base_x,r-base_y,r-base_z,r-base_error,r-base_ncams,r-base_score,r-edge_x,r-edge_y,r-edge_z,r-edge_error,r-edge_ncams,r-edge_score,r-middle_x,r-middle_y,r-middle_z,r-middle_error,r-middle_ncams,r-middle_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-5.856331714239772,3.977695736903074,306.59714502670874,5.949157640044676,2.0,0.8768516778945923,-5.508893510399032,6.267475126806284,312.42894492300536,5.968149265458127,2.0,0.9397786855697632,-8.691404328890464,6.666234310097258,309.66932412261497,0.998993564793601,2.0,0.9564018249511719,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53
-5.995231102792801,3.733741830623521,306.63626514035224,6.980199293490702,2.0,0.9442205429077148,-5.55912083530355,6.2090687982379125,312.30499313797816,6.4625173935656886,2.0,0.8056451082229614,-8.608002666718738,6.61487198179916,309.98446678861484,0.7319754341969854,2.0,0.8145879507064819,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54
-5.844888447219771,4.004149934962203,306.1529844057834,7.177122604588259,2.0,0.9235129356384277,-5.539139238684434,6.26403003015431,312.26880075257094,6.053236316965026,2.0,0.900470495223999,-8.588787122369324,6.64738182908445,309.749301187686,1.2179787196832779,2.0,0.9123443961143494,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55
-5.905493590500327,4.337992086882133,305.5532471666408,5.585060483263323,2.0,0.8546402454376221,-5.508812214011498,6.316167551045098,312.3270035733689,5.845821046623628,2.0,0.8958929777145386,-8.609326837681992,6.647582832470611,309.5385036960169,1.251391289138113,2.0,0.9080564975738525,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56
-5.9332870192694225,4.121234424403766,306.36164637941664,8.653089226101155,2.0,0.972926139831543,-5.51968414635462,6.236239259129463,312.39389526314136,6.4591171567350205,2.0,0.9388394951820374,-8.618558347106221,6.662525127521346,309.4788637646777,1.2583187131645521,2.0,0.934939444065094,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57
-6.00738333096381,4.390711745634505,305.69727466525575,6.243497451003078,2.0,0.9784955978393555,-5.448982459235151,6.239064569605045,312.17147658890883,6.36588847634878,2.0,0.9531791806221008,-8.596514906054736,6.674489338008378,309.4221647453361,1.4073242259714538,2.0,0.9655035734176636,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58
-6.001276116631757,4.584226606226687,305.71653496841725,6.442463023467902,2.0,0.9818675518035889,-5.503253517053365,6.397098589647039,312.0015921837369,5.841304785082814,2.0,0.907934308052063,-8.607731304627483,6.675154754646831,309.3971680234046,1.420556244720248,2.0,0.8956858515739441,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59
-5.867012800755505,4.555050321820868,305.4335402511658,4.268043878401375,2.0,0.9670301675796509,-5.507722709118888,6.3887360494652725,311.63646076322595,5.418714670307885,2.0,0.6774134635925293,-8.565513098165376,6.61011978920619,309.7877740607293,1.2684562063189344,2.0,0.9025616645812988,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60
-5.996437750607989,4.69132040659732,305.58643092433437,5.656367622006566,2.0,0.939165472984314,-5.493715701033215,6.478619018780204,312.04932763311103,5.400576687940777,2.0,0.7030627131462097,-8.596105146788824,6.629077894931641,309.5757255761759,1.20002220275599,2.0,0.8842735290527344,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61
-5.9911766470227095,4.721488745556881,305.7632077912921,6.641221236158915,2.0,0.9794191122055054,-5.599435760404823,6.574690145448493,311.80873145228804,5.3992126854701326,2.0,0.7962160706520081,-8.570279379090469,6.631071532182078,309.483070256575,1.1873454500250658,2.0,0.9374827742576599,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62
-5.764599421919613,4.6029792951141015,305.64678869050374,5.192786417560564,2.0,0.8918954730033875,-5.473700885336513,6.61453118610962,311.5081444119494,5.50917942713123,2.0,0.9012839794158936,-8.516265964747909,6.624579714303008,309.4389586011315,1.0329053073439272,2.0,0.9776972532272339,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63
-5.751812602761557,4.589554584334394,305.70648090046313,6.064769951266206,2.0,0.9478403329849243,-5.4747552570703055,6.545654680998215,311.8050964359508,5.354446550675249,2.0,0.8499763607978821,-8.516680436475381,6.599370761101767,309.47980729713186,0.9171041197005371,2.0,0.971998393535614,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64
-5.857587627842526,4.48121200234849,305.854453116324,6.404464578352167,2.0,0.9668511152267456,-20.195565872948993,1.7073967307642968,262.78682953213325,111.37352086172424,2.0,0.9195961952209473,-8.560925361091238,6.551466421454435,309.38238011333544,0.684671571444385,2.0,0.986815869808197,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65
-5.9892552443372065,4.737200950623106,306.0845474447099,3.6069159028755493,2.0,0.6544494032859802,-20.27861548436478,1.5223377619474279,262.6400828784648,113.14798058531238,2.0,0.9328596591949463,-21.830810498932724,0.2080997267589026,266.25771873084614,115.22881663887298,2.0,0.9512009620666504,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66
-6.277349299782976,4.510954629260951,307.311591153315,4.180027370219866,2.0,0.9307339191436768,-20.59732340767225,1.1622472715329322,262.23297839866734,115.61320281130139,2.0,0.9579808712005615,-8.562058380567363,6.595340853954987,309.0943521208117,0.7095419552617499,2.0,0.9644360542297363,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67
-6.669222765654042,4.156734343308199,308.5684751880537,6.957810705317076,2.0,0.7974799871444702,-5.845587335448938,6.368451526874873,312.4436762203872,3.856505752324077,2.0,0.9250949621200562,-8.879982226127265,6.697097126162421,309.33271622074324,0.8851947896119241,2.0,0.9569395184516907,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68
-7.089974861191282,3.80075596299781,308.93799429193285,10.014822589952564,2.0,0.9487060904502869,-6.302616820130005,6.155780418967918,313.3064083971512,2.81227726492394,2.0,0.9416228532791138,-8.974614365135524,6.576901202584342,309.48440554106975,2.1099356991470977,2.0,0.9518176317214966,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69
-7.711789896511944,3.5451764151526883,309.0566909967312,9.781887145968625,2.0,0.701023280620575,-6.700753482819391,5.64818201840245,312.16605560864446,1.1780242879837135,2.0,0.9635831117630005,-9.314273354283774,6.330268467516097,309.85248812537975,2.3239261709821855,2.0,0.8714560270309448,-20.064991846033788,0.4641880977338648,267.7798394490349,92.72432353434013,2.0,0.37147873640060425,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70
,,,,,,,,,,,,,,,,,,-21.56657799078008,0.7243418768853788,267.36983117187947,86.31759205859801,2.0,0.8202112317085266,,,,,,,-10.36115466301979,6.432183248735723,311.2083033322023,3.672478747708732,2.0,0.9335569143295288,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71
-11.955239860340924,2.3003871391845596,310.377550601557,2.5501866209498565,2.0,0.6425886154174805,-10.811402145991044,4.834862952823881,313.8694653371739,1.6478244011503633,2.0,0.3205992877483368,,,,,,,-23.20022011450378,0.5120675896464625,270.09478913144676,70.75704863104471,2.0,0.8308506011962891,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75
,,,,,,-24.28497733603093,-0.5987678520770333,313.6358101042466,4.843888531137513,2.0,0.7762210369110107,-25.302889058104682,-1.5694705932190862,309.52924942828594,6.295686213945931,2.0,0.3064318299293518,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76
-24.46331694176827,-2.7346230747035607,308.37044950766096,1.0678792856531865,2.0,0.6127607822418213,-26.643845001279956,-1.0274132617402496,311.5790939244537,8.250216698945504,2.0,0.9532244801521301,-28.35707162170755,-2.835565871934355,311.1780750242293,8.830466467659697,2.0,0.9938671588897705,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77
-26.126144718457695,-2.4815858967493662,310.57748011488087,6.111370208617134,2.0,0.966230034828186,-29.32108212304389,-1.5392640183046453,312.6254460204376,9.975025221537042,2.0,0.997279167175293,-30.251426902334956,-4.183327009661371,312.4104748271839,6.728040216509784,2.0,0.9994451403617859,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78
-28.472054757203672,-3.1562443311313766,312.962216398763,8.796010326269132,2.0,0.8326126337051392,,,,,,,-31.95295147226847,-4.497709664167261,312.1431132878691,3.4978812028641437,2.0,0.7483600378036499,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80
-30.82326760463407,-3.7538823357885978,314.53380664793673,8.596100515548866,2.0,0.5383052825927734,-34.97180606033516,-3.085850009546087,314.35885761067186,10.194362600335312,2.0,0.9184870719909668,-34.96312363598361,-5.381857653186351,314.0449932017847,4.410419594392016,2.0,0.8750753402709961,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81
-31.964947705176133,-4.361799377183781,313.5354147369573,10.5630727449816,2.0,0.9499204158782959,-36.546306233310936,-3.5919322526622666,314.326890227727,12.46437988470838,2.0,0.9981679916381836,-35.98889314187657,-5.973604655436318,313.72449403082226,7.459285322971349,2.0,0.999589204788208,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82
-33.02624227447345,-4.579643802570853,313.0463552973651,8.78206137252183,2.0,0.9947382211685181,-37.71826634563185,-4.229438715239876,313.707593630167,9.182708597382511,2.0,0.9961531162261963,-37.157487374214945,-6.413577032022122,312.9925539865685,4.782793673741225,2.0,0.9993239045143127,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83
-34.47103952899257,-4.969153702389308,313.06584618270017,7.441154475853062,2.0,0.9322229623794556,-38.658794442106824,-4.797306519105409,313.1194642490541,7.699696010956828,2.0,0.9987455010414124,-38.30096312985457,-6.863612016325912,311.442326796902,5.089843861652183,2.0,0.9995297193527222,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84
-35.376403481609586,-5.521694823697137,312.93053521115996,7.632507234526903,2.0,0.9440391063690186,-39.62253533538589,-5.311987407057888,313.52352038114327,10.006946812613023,2.0,0.9976310729980469,-39.038809401592225,-7.444829280078521,312.6309501347681,4.430325760524003,2.0,0.9986829161643982,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85
-35.96396388442554,-5.84705451683902,314.1585025450911,7.524305059050151,2.0,0.9982047080993652,-40.26687533877825,-6.072255693228366,313.728350117894,7.6385276985551585,2.0,0.9964777231216431,-39.52801282004885,-8.07727738479679,312.8920959658191,2.9866582462897133,2.0,0.9997093081474304,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86
-36.23636104975672,-6.423560028327123,313.9927824946056,5.101756401510863,2.0,0.9997837543487549,-40.557221608555146,-6.64432373296467,313.55782409185025,4.52677235049611,2.0,0.9971861839294434,-39.988079936120585,-8.738005859495702,313.2654937384767,2.5855949731463825,2.0,0.9990924596786499,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87
-37.393412116517034,-7.333689559615216,313.7945349440399,6.787814842239125,2.0,0.9988938570022583,-41.50377820293965,-7.421965289655121,313.8760746250233,4.766938896181097,2.0,0.9864386320114136,-40.83498785330306,-9.23123215026152,313.3442121461005,2.448182174210931,2.0,0.9956319332122803,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88
-38.090281405759185,-7.685059981355873,313.00693102341563,9.050895038298009,2.0,0.9989608526229858,-42.31116032075928,-7.883297454521472,312.9306766167085,5.152227635870244,2.0,0.9952158331871033,-41.57955146186126,-9.934903646382045,312.68488681113314,2.772371455014501,2.0,0.9991132020950317,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89
-38.40763329273897,-8.24102201584932,313.15966514344666,6.851302818958751,2.0,0.9983347654342651,-42.853831886530024,-8.37942214575838,312.82493943433957,1.1745817506904037,2.0,0.989126980304718,-42.11582344048324,-10.418845667559395,312.19043249046484,0.6788754525061713,2.0,0.9985207319259644,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90
-39.08499724178275,-8.435067438774952,312.5325680875155,4.649378840632213,2.0,0.9959428310394287,-43.48494959842996,-8.612093123915292,312.4233585467579,0.7283214304696942,2.0,0.9944810271263123,-42.88836460417027,-10.488563299791451,312.2101253076766,3.6801312568234534,2.0,0.9982796907424927,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91
-39.261625892911056,-8.257475366609528,313.00006644989037,2.704513665352085,2.0,0.9990055561065674,-43.92625368532919,-8.64443210656709,313.2930886373944,0.21493015483467381,2.0,0.9966860413551331,-43.29984659346677,-10.590776210357905,312.85206199919884,2.703307723525814,2.0,0.99969482421875,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92
-39.33864599486578,-8.557975889527388,313.9585750816415,3.459254829333903,2.0,0.9997084736824036,-44.03610362010127,-8.989422411244329,314.0839664445795,1.2453100269079225,2.0,0.9958834648132324,-43.3438779227806,-10.966476138125874,314.0019598917957,0.9868027707884578,2.0,0.9988943934440613,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93
-39.90508976643593,-8.79913982343202,314.6191055045942,4.808979534769409,2.0,0.9987003207206726,-44.42894048475633,-9.639485126850722,314.97172491258607,0.2991595648526775,2.0,0.9837977886199951,-43.61840137651958,-11.382155751047403,315.1033718461684,1.9860462228652462,2.0,0.9972761869430542,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94
-40.28053716798279,-9.089022600026523,313.7963571254957,5.669425688631888,2.0,0.9997703433036804,-45.10509738055334,-10.342043935774154,314.69518811167717,2.361203346358378,2.0,0.9879746437072754,-44.32985021503751,-12.154217370769636,314.5219325177258,3.234709431754955,2.0,0.9742518663406372,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95
-41.11055436591327,-10.124769279046612,313.5915693923595,4.12252311425281,2.0,0.9984582662582397,-45.308182872536506,-10.646154262645037,313.63147527950116,0.6682811473731464,2.0,0.9426509141921997,-44.70375584331334,-12.625043609978274,313.6376231547132,4.663720021688256,2.0,0.9980202913284302,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96
-41.48240446302611,-10.90103033678087,312.4456418286075,1.6356082629043744,2.0,0.9993040561676025,-46.048864749955975,-11.647829047023244,312.85784488398514,4.220529692789228,2.0,0.9641352891921997,-45.16707507752399,-13.453895967502636,312.4413406089408,6.109502092289516,2.0,0.987719714641571,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97
-41.66185170729733,-11.210807234824381,312.2712410804994,2.747536514849852,2.0,0.9993242025375366,-46.3019500842953,-11.880993727626478,313.50677652164313,5.13625589204966,2.0,0.9672118425369263,-45.42051591510093,-13.875954335427519,312.90324726745996,8.416694339034535,2.0,0.9783586263656616,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98
-42.19429611063424,-11.656237365098661,312.7946205812589,2.162905553163467,2.0,0.9987602233886719,-46.61259327984318,-12.145057236245677,313.5505056562281,7.822117373041484,2.0,0.9688647985458374,-45.904263964669106,-14.35847995155874,313.070314310667,8.603515855809825,2.0,0.9791377186775208,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99
-41.98943514796169,-12.00582515103781,312.59945429233403,3.1429435074157546,2.0,0.9980546236038208,-46.455812953827554,-12.698006284697069,313.7115259819489,9.49730774122479,2.0,0.5274915099143982,-45.748687809804956,-14.696599809917103,313.3300323296491,8.853987977323555,2.0,0.9262967705726624,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100
-41.8230070445203,-11.99309161640464,312.5216181109097,5.354880659806701,2.0,0.9990861415863037,-46.67397217646408,-12.800232893730902,313.5405286426306,7.211394448499117,2.0,0.934607744216919,-45.72355806911163,-14.648625811022251,313.1684029058401,8.906149771661358,2.0,0.9370938539505005,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101
-42.25703075090448,-12.039858945371154,312.76104270107055,3.2411888111575413,2.0,0.9997528791427612,-46.91403815149638,-12.770600520183317,313.3731323816566,6.046361630463705,2.0,0.9935747385025024,-46.03196811633104,-14.838096009189652,313.14929055716067,6.853063594679796,2.0,0.9652018547058105,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102
-42.60473387383749,-12.13443545957282,311.30297020968794,4.361216378662263,2.0,0.9994077682495117,-46.931386773031456,-12.57327936126338,312.695598906527,5.770609395416853,2.0,0.9755030870437622,-46.21670404313957,-14.784109545659224,313.4045193449507,4.318111542978601,2.0,0.9969581961631775,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103
-42.4733892871992,-11.918349171322738,312.17944479466786,0.40573121394517164,2.0,0.9997670650482178,-46.972363427724574,-12.05725321801094,311.6738222631013,4.738654119709551,2.0,0.7405456900596619,-46.53865717805782,-14.688893497658293,311.74893694346224,8.218240093209742,2.0,0.8009833693504333,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104
-42.54287921937192,-12.040946042343576,311.5813894253645,0.6619588113487149,2.0,0.9976564645767212,-47.05885202866557,-12.139876039331087,310.40978664165743,2.7007364125578253,2.0,0.9094775319099426,-46.62286140085371,-14.52695815879061,310.93121455798575,5.388273765596957,2.0,0.9926892518997192,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105
-42.27505206066776,-12.313501549052768,310.9100569725271,0.6596762532047447,2.0,0.9959926605224609,-47.02670409496415,-12.429409701946566,310.16687015922764,6.286858312297475,2.0,0.9573607444763184,-46.651013964354654,-15.15029849567227,312.1477494120035,8.001821324913063,2.0,0.9913233518600464,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106
-42.517811906510886,-12.443825016704583,310.8898944107415,6.880242592625698,2.0,0.9987612962722778,-46.88462619848526,-12.569951878523197,311.0561088326586,9.374281761714162,2.0,0.9919314384460449,-46.581711449686644,-15.324349709701528,312.40025034726983,13.601703082418293,2.0,0.9786854982376099,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107
-42.51274603587476,-12.301477771323396,310.946772962711,2.90723342087911,2.0,0.9995547533035278,-46.825229964850315,-12.22488390794486,311.44638409379445,5.430072027014663,2.0,0.994591236114502,-46.44725059933989,-14.920360827145483,312.77915501559545,8.223292246035161,2.0,0.9941917061805725,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108
-42.132625718638515,-12.439899699199424,310.39000864069754,1.3304419663969955,2.0,0.9995994567871094,-45.85497030219336,-11.718117018909426,308.22579172923486,6.457752530718549,2.0,0.9956597685813904,-46.0641924203741,-14.655842860680803,309.83831387970594,9.7249649231566,2.0,0.9974335432052612,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109
-42.28853001485094,-12.980245554311123,310.1697063230272,3.7942826351870895,2.0,0.9990280866622925,-45.62306292356412,-11.659699742089094,308.3492869767819,4.352232259430524,2.0,0.9980494976043701,-46.20776881087895,-14.801517551455731,309.43705456249705,8.749053495860277,2.0,0.9975190758705139,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110
-42.25269898280282,-13.149594990740411,309.77513279199906,3.776063426461012,2.0,0.9978240728378296,-45.72377864697538,-11.748590760440132,308.1723590968097,5.576720933573431,2.0,0.9927283525466919,-46.31320912745347,-14.849514458884835,309.20629720570327,7.970368678335886,2.0,0.9989842176437378,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111
-42.577774248732204,-12.898821318878971,310.14922305964967,0.04026991073400876,2.0,0.9986070394515991,-45.73684100010684,-11.895002529576884,308.71672313545474,4.722023430678728,2.0,0.9976015686988831,-46.57586065895105,-15.16745792028469,310.03548332673773,6.481122911421515,2.0,0.9989069700241089,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112
-42.66006840820866,-12.954589652788748,308.7506698964885,2.660815028128672,2.0,0.999586820602417,-45.33122670012738,-11.528963010084182,309.25894004833293,0.18705651290973752,2.0,0.9993337392807007,-46.6027865592898,-15.085270553375551,310.26385687077067,3.559590055823148,2.0,0.9923926591873169,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113
-42.205005510668975,-12.707678307778156,307.40903371326397,0.697406952740169,2.0,0.9877837300300598,-45.19803255467743,-11.338146855710617,307.47121826886087,0.7321215431871367,2.0,0.9306789636611938,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,114
