l-base_x,l-base_y,l-base_z,l-base_error,l-base_ncams,l-base_score,l-edge_x,l-edge_y,l-edge_z,l-edge_error,l-edge_ncams,l-edge_score,l-middle_x,l-middle_y,l-middle_z,l-middle_error,l-middle_ncams,l-middle_score,r-base_x,r-base_y,r-base_z,r-base_error,r-base_ncams,r-base_score,r-edge_x,r-edge_y,r-edge_z,r-edge_error,r-edge_ncams,r-edge_score,r-middle_x,r-middle_y,r-middle_z,r-middle_error,r-middle_ncams,r-middle_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-42.13138601498946,-12.864994826139684,306.47904119273863,3.694994116883815,2.0,0.98289954662323,-44.95791091897894,-11.413376102524088,306.67748859438825,0.7062418240225028,2.0,0.9945821762084961,-45.716796341487616,-14.887652518744817,309.8967898025122,2.5000535118084253,2.0,0.9695032238960266,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115
-41.73495949708085,-12.337951684900984,305.6132267672791,1.3915259546206364,2.0,0.973376452922821,-44.81441027314579,-11.37852877825157,305.78284815002394,1.3813659177350388,2.0,0.9948889017105103,-45.541434596082055,-14.680074908191212,309.65277743085096,1.0148703013502387,2.0,0.9288356304168701,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116
-40.99516807419808,-12.150634411410316,304.4859430557534,2.759005405106606,2.0,0.9942209720611572,-44.607245445511104,-11.351097860704533,306.1870059873362,0.7318957859908213,2.0,0.997174859046936,-45.00673215676407,-14.416583440055938,308.79343117089377,0.18364478996444764,2.0,0.8138350248336792,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117
-40.82429142724931,-12.053081290350985,304.1552917879107,3.436576158651339,2.0,0.9937834739685059,-44.477573710898,-11.162363311338245,305.7405575490572,0.9454374251772948,2.0,0.9946998357772827,-44.47565640356928,-13.404736074976576,308.9603237937513,8.829047164064036,2.0,0.5888384580612183,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118
-40.71713265131832,-11.957039015648641,304.3137254150463,1.8456668976716262,2.0,0.9704499244689941,-44.36278152494044,-11.022267404424738,305.7919087582791,0.7074824237140664,2.0,0.9640631675720215,-44.395573609440866,-13.15515186207147,309.01873917372035,8.78510683524366,2.0,0.5191900730133057,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119
-40.68667664457951,-11.97922901152097,305.15208567176677,4.001491138886596,2.0,0.9490113258361816,-44.27331287671979,-11.034932725688835,306.3527136593654,1.4911372412754822,2.0,0.9463687539100647,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120
-40.46531696735347,-11.824918752698343,305.48150158048185,4.119501194920431,2.0,0.9544907808303833,-44.13867950859324,-11.040485549322417,306.55857499272804,0.44316043526632887,2.0,0.8987589478492737,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,121
-40.58623759697563,-11.484801616932641,305.31165523989137,2.527713275031179,2.0,0.9844579696655273,-44.13510075654176,-10.878565581048832,305.7869625444215,1.6712837001825933,2.0,0.7181180119514465,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122
-40.72309274361845,-11.507046475888549,305.50651124064314,0.4680650630067631,2.0,0.963874340057373,-44.16509196891616,-11.039424802394855,306.3077179021498,0.14532763323386344,2.0,0.5047094821929932,-43.88457590144144,-13.255013395846326,309.1272013546702,1.4030654668220548,2.0,0.4142839014530182,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,123
-40.403971910590165,-11.661777779482824,306.6306959551732,1.7747827073597988,2.0,0.8426111936569214,-43.91631501080485,-10.95478597176821,306.7337683549514,0.7164078874446533,2.0,0.7406917810440063,-43.70114498952499,-13.153041546713958,309.48905380838687,1.6819195417074055,2.0,0.461591511964798,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124
-40.16731609080168,-11.514313545019862,306.68760657909155,1.2846391591635857,2.0,0.8652362823486328,-43.77110627183081,-10.836726885506327,307.19497781746975,0.02447154422330073,2.0,0.8599082827568054,-43.499939259979804,-12.986257605876075,309.34825556144057,0.6612023952054835,2.0,0.5363705158233643,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125
-39.87948488202669,-11.577107703380795,306.8457083473216,0.7675527998465883,2.0,0.41960209608078003,-43.4184140424905,-10.964827360187709,306.8770207774765,2.3844950799405966,2.0,0.76153165102005,-43.470989836090055,-13.05846833756471,309.31058834150343,0.37581139188659207,2.0,0.8146567344665527,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126
-39.762546545854725,-11.561776455520157,306.76855810667917,2.012488350045804,2.0,0.4586135149002075,-42.991496957359935,-10.731883752056147,306.74764242328223,0.9253873644904136,2.0,0.4401811361312866,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128
-38.790495742341,-11.138455514757831,308.1827254121218,1.6347322746056454,2.0,0.36634138226509094,-42.64657087317379,-10.571570285614591,309.010522679778,0.2227659190574573,2.0,0.4085790812969208,-41.98609747733671,-12.613949593514926,311.6306409085014,1.9930035291259136,2.0,0.9250792264938354,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,129
-38.75617076477282,-11.008875938930094,308.8842777928394,1.3047724994521537,2.0,0.477244108915329,,,,,,,-41.698076505004074,-12.786551671093928,311.84230162501655,1.0767890640068385,2.0,0.7751349210739136,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,131
-38.21918296991484,-10.591524267646463,308.6352864271246,4.299189186933314,2.0,0.31911611557006836,-42.32021549818078,-10.707535487148533,310.92537442224346,2.2281303951491562,2.0,0.574345052242279,-40.837565455955314,-12.622768389966666,313.06796227935297,3.0138522856463212,2.0,0.9263291358947754,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,132
-37.58530853436747,-10.650659320941342,308.16786172136295,4.0337802084775145,2.0,0.7305371761322021,-41.093899751000045,-10.2570967906176,309.84681650244255,2.2776014575909613,2.0,0.8021677732467651,-40.25214040808101,-12.343912308433898,312.59288018613967,1.3345861201450218,2.0,0.9303112030029297,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134
,,,,,,-40.48740351764709,-10.167936025215873,311.6160164151787,3.3636329349257257,2.0,0.4073311388492584,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135
,,,,,,,,,,,,-38.9385019104479,-12.091879705798734,314.01980209792544,0.38331873738410593,2.0,0.9355660676956177,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,137
,,,,,,,,,,,,-38.1701086284609,-11.614447428642405,315.35951875256075,6.78675211224235,2.0,0.7362140417098999,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138
,,,,,,,,,,,,-37.64691766021777,-12.150150645400489,316.5494027489488,2.7727185376539185,2.0,0.9853861331939697,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139
,,,,,,,,,,,,-37.41822602806348,-11.782680133754084,316.35917923334495,5.146797164921608,2.0,0.8282560110092163,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,140
,,,,,,,,,,,,-37.15585261410304,-11.765861157669635,316.8520521581043,8.092766218586377,2.0,0.8803075551986694,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141
,,,,,,,,,,,,-36.73816607509912,-12.349417481620222,317.27411835396344,6.113583939253109,2.0,0.6495014429092407,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,142
,,,,,,,,,,,,-36.45636168838883,-12.476868783677542,318.09623328763394,6.377283718166751,2.0,0.306348592042923,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150
-26.822579913036755,-8.044860192508812,310.91498628385386,16.02460335850359,2.0,0.33524948358535767,-29.346315351198374,-7.543467710637034,307.8846637543558,18.964869872488368,2.0,0.5898883938789368,-29.12287990964266,-9.361929068373714,313.33970622569564,22.86521205352218,2.0,0.6758484840393066,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,151
-27.47016689170287,-8.478045698515087,311.82689531692796,14.649259702859588,2.0,0.8046399354934692,-29.8630205969501,-7.797099143092966,309.6857594887532,18.62371392829695,2.0,0.8679602146148682,-29.365868051424076,-9.717545543629205,314.81835324447746,18.79778876380798,2.0,0.4807995557785034,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,152
-27.6163063404406,-8.708373043322775,311.4409979809612,10.493397614260886,2.0,0.8615923523902893,-29.302342799133196,-8.422504812729876,309.3480403456969,14.915509999322285,2.0,0.7157227993011475,-30.88611025351448,-12.558428432730432,316.40873982306016,2.5736692147844997,2.0,0.3902663588523865,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153
,,,,,,-31.34820546809652,-10.128206278277732,313.6910609689628,0.9413749353606948,2.0,0.4652227461338043,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154
-28.078111447409743,-10.309315067015628,311.36293027328173,8.761549479719392,2.0,0.8034365773200989,-31.525017901392,-10.267384352030206,313.77411461901914,0.12918970699683074,2.0,0.8037109971046448,-30.97240575948381,-12.88243119175952,316.6973309515168,3.9537161596808676,2.0,0.9166790246963501,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,155
-27.95909768005488,-10.814663535141568,312.07797381799503,9.231780769245756,2.0,0.777044415473938,-31.574344971481256,-10.654691648579938,314.69791707465515,2.9743312935868795,2.0,0.9127168655395508,-31.336204906106307,-13.318842487726554,318.1136500962845,5.578190440302411,2.0,0.9721346497535706,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,156
-27.508708514918244,-11.361644974916556,312.9862646370424,6.706145527001883,2.0,0.9333154559135437,-31.387998712530813,-10.782052952882584,314.50795214268584,3.4379263990020377,2.0,0.8286924362182617,-31.380655164964466,-13.658625018027841,318.7523185178647,4.008523224781507,2.0,0.9301109313964844,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157
-27.01759084987987,-11.594426005525996,312.48162252438493,5.023229213819626,2.0,0.7346023917198181,-30.631036010459237,-11.074334568574962,313.0394466919629,1.4112741656242465,2.0,0.947783350944519,-30.817698526871673,-13.625350056766933,317.80794704040255,4.305000469921368,2.0,0.9851799607276917,,,,,,,,,,,,,-34.22905296361197,-11.565747048361198,301.33222807787905,5.632855759159632,2.0,0.5266312956809998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158
-26.588092138195293,-11.934012254191332,312.28373239905284,2.5436669399415064,2.0,0.8705377578735352,-30.457483886819915,-11.400761392067086,312.9997298063399,0.8420206659625435,2.0,0.9915598630905151,-30.73973968291187,-13.850561830335122,317.6811477604266,1.722600537606659,2.0,0.9966533184051514,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159
-26.22128995195106,-11.87695103285245,311.51744898850944,0.5787528196332834,2.0,0.9712282419204712,-30.469809342391063,-11.424030135633046,312.7999383081648,1.4908739547760361,2.0,0.9871970415115356,-30.577069541220364,-13.93263102728577,317.5435074457874,1.9370978881033656,2.0,0.9984830021858215,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160
-25.99119303948557,-11.89073170546848,310.9251628204053,0.7310628157005798,2.0,0.9761561751365662,-30.43400861354303,-11.532063611257193,312.8866593046833,0.4627389250661871,2.0,0.9703590869903564,-30.353785518954783,-13.85234465134909,317.0086752162348,3.250304844729391,2.0,0.9963070750236511,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161
-26.039738079516713,-11.941695255416725,311.49901387969203,0.6666280104781623,2.0,0.9903042316436768,-30.62965641970217,-11.416425835682405,313.01050695106875,0.8890442355473918,2.0,0.9899760484695435,-30.320343925001318,-13.823027744200997,317.24489392949454,3.363718976633744,2.0,0.9950578212738037,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,162
-25.925102629880566,-12.081760943245454,311.71589996108275,0.17687844337945316,2.0,0.9871864318847656,-30.196100782255165,-11.29796951402208,313.1554375025812,1.8034612853504015,2.0,0.9528883099555969,-30.239975206234387,-13.701038511930188,317.2588613437873,1.6326736510805535,2.0,0.9979950189590454,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163
-26.075247711883947,-11.983215323094784,313.1343936039396,2.633638851790801,2.0,0.7586066722869873,-29.807824034898623,-10.99963238168568,313.1658977543614,3.8151068441535645,2.0,0.43721017241477966,-29.704934292466163,-13.2862057057495,317.76585425857365,0.7140411019186594,2.0,0.9422805905342102,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164
-25.515009769215233,-12.207291066173331,313.7818757203886,4.1096060055699875,2.0,0.9566437005996704,-29.358407090776016,-10.648830282117231,313.8600505232681,2.7544487206491457,2.0,0.8981876969337463,-29.76834600907232,-13.364353976037565,317.92298099254333,1.300691502361739,2.0,0.967391848564148,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165
-23.561401194192776,-11.193235026227853,313.359246706146,1.487029998718839,2.0,0.8966149091720581,-29.04695804277662,-10.22042861770488,316.0956130840688,1.030404192822779,2.0,0.9775389432907104,-28.540614824111568,-12.713793128701756,317.4439945691836,3.064108103834066,2.0,0.9933236837387085,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166
-23.44542731471721,-11.037530804284025,311.82552124592877,4.409210283610477,2.0,0.9983932375907898,-28.488555766078964,-9.907755892585195,314.6321314790861,3.6636751028490977,2.0,0.9852241277694702,-28.11313822193333,-12.363366006424679,314.9724648459156,1.8842516738634023,2.0,0.9975430965423584,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,167
-23.639966544658286,-10.54898200386342,309.7297983942562,2.7742853783963737,2.0,0.9936777949333191,-28.82912723485702,-9.585514415866907,312.5466547600365,5.555390351911618,2.0,0.9980369806289673,-28.1628318495076,-12.472352723242725,313.14038253587626,0.37862587658045044,2.0,0.9995408058166504,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168
-24.013896607412253,-10.63496303347295,309.17268527262644,1.765582009300655,2.0,0.9966766834259033,-28.797168508480308,-9.761340580676274,310.99929076564024,6.496305434885096,2.0,0.9981930255889893,-28.237768777488053,-12.568611694740456,311.85189664093787,2.8897938769199807,2.0,0.9998055696487427,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,169
-24.105413241851554,-10.840065481855826,308.49977417469125,3.8382201445750654,2.0,0.9941628575325012,-28.816412060474875,-9.994222674183389,310.28842035685375,5.619728893276861,2.0,0.9984412789344788,-28.153441169922186,-12.773909889372806,311.1076915819925,3.503900394797652,2.0,0.9998143315315247,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,170
-23.79970713333453,-10.89669223835208,308.9270355014109,3.2627319389354703,2.0,0.9782265424728394,-28.801771144529354,-10.102984419515705,310.4720227362416,3.938008128904999,2.0,0.9984119534492493,-28.055202966471093,-12.784051786248565,311.04783583819125,2.001847728294825,2.0,0.9999157190322876,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171
-23.815309385677413,-10.980961488426969,308.84271422722486,2.373232428415017,2.0,0.9673286080360413,-28.744193415793553,-10.040790737594286,310.0995249978896,3.788899683677352,2.0,0.9977755546569824,-27.923712618118635,-12.738390717831967,310.8043178544227,3.324362883401437,2.0,0.9999417066574097,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172
-23.79975128396771,-11.178819811722457,308.68949198888595,3.0939552870019034,2.0,0.9489730596542358,-28.579119500410176,-10.265262606406631,310.0792518207568,5.656917305858608,2.0,0.9983057975769043,-27.736244902970565,-13.060821123412763,310.3219184020474,2.821575170153194,2.0,0.9999368190765381,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173
-23.75774423970839,-11.631871626407168,308.9871539087824,0.7832900651142054,2.0,0.9688760042190552,-28.53917490466226,-10.681178195818438,310.69751478757814,6.317360816539537,2.0,0.9950898885726929,-27.732183493107883,-13.190190943873477,310.29137636840824,3.592964151329853,2.0,0.9999130964279175,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174
-23.616505560077286,-11.834935739737325,308.4896933070287,1.3851241910310912,2.0,0.9831207990646362,-28.41943367770297,-10.844970634306119,310.5962830213631,4.928477195345712,2.0,0.9973016977310181,-27.527033067851825,-13.433315878659515,311.0625145502558,2.236567189386622,2.0,0.9998116493225098,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175
-23.446197737523153,-11.900650101170974,308.44757142331054,1.8443339829946115,2.0,0.9703063368797302,-28.275882036474517,-11.17482034521865,310.7511621398374,2.1709373117352317,2.0,0.9945430755615234,-27.339510490031497,-13.667130832919462,311.0176459567835,1.3565465837094455,2.0,0.9998836517333984,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176
-23.15935821592834,-11.719650625565405,308.4318868209252,3.167220451670888,2.0,0.9770896434783936,-28.109288375576416,-11.126086967757233,311.1338623692088,1.941414109830888,2.0,0.9970090389251709,-27.219230570484424,-13.57780043519668,311.0035567959199,1.018359200604893,2.0,0.9999085664749146,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,177
-22.928001176695478,-11.932098411345839,309.16782708314605,2.359283190522972,2.0,0.9944410920143127,-27.698098415269776,-11.216449212069456,311.00124239537075,2.119758664485815,2.0,0.9978845119476318,-27.112542701787547,-13.687801004215247,311.13627485863896,0.3341983439152081,2.0,0.9998561143875122,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,178
-22.310409712089683,-12.10429127329947,308.80797829914104,1.9237695939993635,2.0,0.9986290335655212,-27.155823767348497,-11.051454203913837,309.7909973322753,0.9053961849603236,2.0,0.9977042078971863,-26.809095704750735,-13.581671524482367,310.5201998523094,0.7011865326081875,2.0,0.9997259974479675,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179
-21.44524033219382,-12.333512335929521,308.4496879307026,1.3333979171458612,2.0,0.9995582699775696,-26.198944689640086,-11.096375791063373,309.9588817261307,0.826307472757132,2.0,0.9986367225646973,-26.268236848284268,-13.792514047443436,310.1187394122049,0.8574610252774375,2.0,0.9998061656951904,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,180
-20.961545359200763,-12.76016046976997,308.8984684678005,2.3748837278657255,2.0,0.9987748861312866,-25.71277733561515,-11.432547353704354,310.5868152548066,0.015977934575686404,2.0,0.998889684677124,-26.007128073946433,-13.966425315765994,309.64251946457654,1.4115649876578358,2.0,0.9994279146194458,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,181
-20.823928071687913,-12.716508694966294,309.42139308913596,1.8954662399548043,2.0,0.9985100030899048,-25.6501804428173,-11.400522892522678,311.0845863229023,0.987046819060128,2.0,0.9979276657104492,-25.910804897962667,-13.873702749569869,310.0589313994475,1.8148715232254615,2.0,0.9994829893112183,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182
-20.96302395228366,-12.57348428510155,309.0958937146072,2.207638301843107,2.0,0.9971266388893127,-25.50029414847496,-11.385476147016119,310.9418164871856,0.1944479136816023,2.0,0.9984629154205322,-25.81810965853765,-13.827529764033923,309.8477578075084,1.0343720956007325,2.0,0.9994228482246399,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183
-20.997995105502508,-12.65135846383659,308.86775636065727,2.53637160004922,2.0,0.9979387521743774,-25.555748431208098,-11.386352147589399,310.26456772356187,1.1403260427830126,2.0,0.9974492192268372,-25.810807367359175,-13.78095843772304,309.6737451456283,0.8163796042277836,2.0,0.9989409446716309,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184
-21.061260404469284,-12.709821940868574,309.1117329060283,3.636339026362733,2.0,0.9971972703933716,-25.539079482883142,-11.344812159743798,310.4115152311296,0.43667761797315163,2.0,0.9973626136779785,-25.717805558627674,-13.798891128046044,309.88966179873404,0.4919425985024346,2.0,0.9992197155952454,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185
